"Source","Target","Citation.Count","Source.Type","Source.Year"
30093490,25070500,0,"Paper",2018
30093490,29338875,0,"Paper",2018
30093490,26450965,0,"Paper",2018
30093490,27543790,0,"Paper",2018
30093490,27350239,0,"Paper",2018
30093490,25714049,0,"Paper",2018
30092792,30092792,0,"Paper",2018
30092792,29694981,0,"Paper",2018
30092792,29653267,0,"Paper",2018
30092792,25689795,0,"Paper",2018
30092792,28991235,0,"Paper",2018
30092792,29096676,0,"Paper",2018
30092792,29626935,0,"Paper",2018
30092792,25873049,0,"Paper",2018
30092792,25746834,0,"Paper",2018
30092792,28892615,0,"Paper",2018
30092792,24609083,0,"Paper",2018
30092792,29458020,0,"Paper",2018
30092792,24039610,0,"Paper",2018
30092792,28520103,0,"Paper",2018
30092792,26358722,0,"Paper",2018
30092792,29036403,0,"Paper",2018
30092792,29424892,0,"Paper",2018
30092792,28018143,0,"Paper",2018
30092792,26998750,0,"Paper",2018
30092792,26669964,0,"Paper",2018
30092792,28143578,0,"Paper",2018
30092792,27614453,0,"Paper",2018
30091402,30091402,0,"Paper",2018
30089772,30089772,0,"Paper",2018
30089772,25259915,0,"Paper",2018
30089772,24811520,0,"Paper",2018
30089772,26052092,0,"Paper",2018
30089772,27929395,0,"Paper",2018
30089772,23446348,0,"Paper",2018
30089772,26057830,0,"Paper",2018
30089772,25558066,0,"Paper",2018
30089772,25746834,0,"Paper",2018
30089772,22319583,0,"Paper",2018
30089772,25624062,0,"Paper",2018
30089772,26931159,0,"Paper",2018
30089772,27365365,0,"Paper",2018
30089772,23446346,0,"Paper",2018
30089772,25242144,0,"Paper",2018
30089772,27958329,0,"Paper",2018
30089772,27350239,0,"Paper",2018
30087579,30087579,0,"Paper",2018
30087579,26052092,0,"Paper",2018
30087579,28288173,0,"Paper",2018
30087579,28991235,0,"Paper",2018
30087579,29096676,0,"Paper",2018
30087579,24014594,0,"Paper",2018
30087579,29333615,0,"Paper",2018
30087579,29248507,0,"Paper",2018
30087579,27739534,0,"Paper",2018
30087579,27050930,0,"Paper",2018
30087579,27298156,0,"Paper",2018
30087579,27752108,0,"Paper",2018
30087579,28484086,0,"Paper",2018
30087579,28018143,0,"Paper",2018
30087579,28342987,0,"Paper",2018
30087579,29241190,0,"Paper",2018
30087579,29593432,0,"Paper",2018
30087459,30087459,0,"Paper",2018
30087459,27539542,0,"Paper",2018
30087459,27050392,0,"Paper",2018
30087459,25921068,0,"Paper",2018
30087459,29378234,0,"Paper",2018
30087459,28991235,0,"Paper",2018
30087459,23446348,0,"Paper",2018
30087459,24014594,0,"Paper",2018
30087459,28971903,0,"Paper",2018
30087459,28444238,0,"Paper",2018
30087459,22319583,0,"Paper",2018
30087459,28344080,0,"Paper",2018
30087459,28334140,0,"Paper",2018
30087459,28282919,0,"Paper",2018
30087459,26541409,0,"Paper",2018
30087459,29263845,0,"Paper",2018
30087459,28903484,0,"Paper",2018
30087459,26657634,0,"Paper",2018
30087459,27739534,0,"Paper",2018
30087459,28211215,0,"Paper",2018
30087459,28080204,0,"Paper",2018
30087459,23249747,0,"Paper",2018
30087459,28174233,0,"Paper",2018
30087459,23446346,0,"Paper",2018
30087459,25242144,0,"Paper",2018
30087459,28249903,0,"Paper",2018
30087459,25544350,0,"Paper",2018
30087459,25234927,0,"Paper",2018
30087459,29109781,0,"Paper",2018
30087459,28344082,0,"Paper",2018
30087459,26861625,0,"Paper",2018
30086881,30086881,0,"Paper",2018
30083277,30083277,0,"Paper",2018
30083277,29037220,0,"Paper",2018
30083277,27986464,0,"Paper",2018
30083277,27829232,0,"Paper",2018
30083277,26138677,0,"Paper",2018
30083277,23446348,0,"Paper",2018
30083277,25404635,0,"Paper",2018
30083277,23249747,0,"Paper",2018
30083277,28174233,0,"Paper",2018
30083277,23446346,0,"Paper",2018
30083277,27535639,0,"Paper",2018
30083277,28344082,0,"Paper",2018
30083277,25749389,0,"Paper",2018
30083277,26861625,0,"Paper",2018
30082829,30082829,0,"Paper",2018
30082829,26556385,0,"Paper",2018
30082829,23446348,0,"Paper",2018
30082829,24014594,0,"Paper",2018
30082829,26211738,0,"Paper",2018
30082829,28520103,0,"Paper",2018
30082829,25690898,0,"Paper",2018
30082829,27752108,0,"Paper",2018
30082829,28174233,0,"Paper",2018
30082829,23446346,0,"Paper",2018
30082829,28608528,0,"Paper",2018
30082829,27255916,0,"Paper",2018
30082829,27614453,0,"Paper",2018
30082829,25749389,0,"Paper",2018
30080890,30080890,0,"Paper",2018
30080890,25921068,0,"Paper",2018
30080890,23446348,0,"Paper",2018
30080890,29283313,0,"Paper",2018
30080890,22319583,0,"Paper",2018
30080890,28344080,0,"Paper",2018
30080890,29174924,0,"Paper",2018
30080890,28281539,0,"Paper",2018
30080890,23249747,0,"Paper",2018
30080890,23446346,0,"Paper",2018
30080890,25242144,0,"Paper",2018
30080890,28344082,0,"Paper",2018
30080628,30080628,0,"Paper",2018
30080426,30080426,0,"Paper",2018
30080426,25259915,0,"Paper",2018
30080426,25689795,0,"Paper",2018
30080426,28991235,0,"Paper",2018
30080426,29858062,0,"Paper",2018
30080426,28957794,0,"Paper",2018
30080426,25746834,0,"Paper",2018
30080426,28344080,0,"Paper",2018
30080426,29044517,0,"Paper",2018
30080426,25624062,0,"Paper",2018
30080426,27363013,0,"Paper",2018
30080426,25404635,0,"Paper",2018
30080426,28520103,0,"Paper",2018
30080426,28281539,0,"Paper",2018
30080426,29218114,0,"Paper",2018
30080426,23446346,0,"Paper",2018
30080426,25973291,0,"Paper",2018
30080426,29039473,0,"Paper",2018
30080426,27246710,0,"Paper",2018
30080426,28344082,0,"Paper",2018
30080426,29072698,0,"Paper",2018
30079443,30079443,0,"Paper",2018
30079443,26649774,0,"Paper",2018
30079443,27642589,0,"Paper",2018
30079443,28485684,0,"Paper",2018
30079443,29117539,0,"Paper",2018
30079443,29559849,0,"Paper",2018
30079443,29406246,0,"Paper",2018
30079443,28424426,0,"Paper",2018
30079443,29378234,0,"Paper",2018
30079443,25689795,0,"Paper",2018
30079443,28969093,0,"Paper",2018
30079443,29626935,0,"Paper",2018
30079443,28957794,0,"Paper",2018
30079443,29588350,0,"Paper",2018
30079443,28789987,0,"Paper",2018
30079443,27058418,0,"Paper",2018
30079443,29182528,0,"Paper",2018
30079443,29245064,0,"Paper",2018
30079443,29571246,0,"Paper",2018
30079443,25768908,0,"Paper",2018
30079443,29602132,0,"Paper",2018
30079443,26884878,0,"Paper",2018
30079443,27484176,0,"Paper",2018
30079443,28840253,0,"Paper",2018
30079443,29627570,0,"Paper",2018
30079443,29230098,0,"Paper",2018
30079443,29383123,0,"Paper",2018
30079443,29387208,0,"Paper",2018
30079443,28625552,0,"Paper",2018
30079443,28977896,0,"Paper",2018
30079443,29421663,0,"Paper",2018
30079443,28601598,0,"Paper",2018
30079443,29229385,0,"Paper",2018
30078734,30078734,0,"Paper",2018
30078734,27362560,0,"Paper",2018
30078734,28443463,0,"Paper",2018
30078734,28783257,0,"Paper",2018
30078734,24811520,0,"Paper",2018
30078734,29037220,0,"Paper",2018
30078734,26802132,0,"Paper",2018
30078734,29698681,0,"Paper",2018
30078734,27986464,0,"Paper",2018
30078734,26138677,0,"Paper",2018
30078734,27050392,0,"Paper",2018
30078734,26846540,0,"Paper",2018
30078734,25921068,0,"Paper",2018
30078734,28618429,0,"Paper",2018
30078734,25689795,0,"Paper",2018
30078734,26600397,0,"Paper",2018
30078734,23446348,0,"Paper",2018
30078734,29626935,0,"Paper",2018
30078734,29706655,0,"Paper",2018
30078734,22319583,0,"Paper",2018
30078734,29098316,0,"Paper",2018
30078734,28344080,0,"Paper",2018
30078734,29045858,0,"Paper",2018
30078734,29248507,0,"Paper",2018
30078734,26485708,0,"Paper",2018
30078734,29440731,0,"Paper",2018
30078734,25768908,0,"Paper",2018
30078734,28903484,0,"Paper",2018
30078734,27878383,0,"Paper",2018
30078734,28210621,0,"Paper",2018
30078734,28685964,0,"Paper",2018
30078734,28349836,0,"Paper",2018
30078734,24339831,0,"Paper",2018
30078734,28343871,0,"Paper",2018
30078734,27558238,0,"Paper",2018
30078734,29159270,0,"Paper",2018
30078734,28211215,0,"Paper",2018
30078734,29123417,0,"Paper",2018
30078734,28710406,0,"Paper",2018
30078734,28080204,0,"Paper",2018
30078734,28281539,0,"Paper",2018
30078734,23249747,0,"Paper",2018
30078734,29291016,0,"Paper",2018
30078734,29307994,0,"Paper",2018
30078734,28636993,0,"Paper",2018
30078734,23446346,0,"Paper",2018
30078734,25242144,0,"Paper",2018
30078734,29448254,0,"Paper",2018
30078734,28130019,0,"Paper",2018
30078734,29549306,0,"Paper",2018
30078734,28206972,0,"Paper",2018
30078734,26553571,0,"Paper",2018
30078734,29223555,0,"Paper",2018
30078734,29722168,0,"Paper",2018
30078734,25544350,0,"Paper",2018
30078734,28534714,0,"Paper",2018
30078734,28045102,0,"Paper",2018
30078734,27958329,0,"Paper",2018
30078734,27614453,0,"Paper",2018
30078734,25242744,0,"Paper",2018
30078734,27373735,0,"Paper",2018
30078734,25234927,0,"Paper",2018
30078734,28344082,0,"Paper",2018
30078734,21964070,0,"Paper",2018
30078734,25749389,0,"Paper",2018
30078734,26861625,0,"Paper",2018
30078734,26450965,0,"Paper",2018
30078268,30078268,0,"Paper",2018
30077766,30077766,0,"Paper",2018
30072869,30072869,0,"Paper",2018
30072869,26138677,0,"Paper",2018
30072869,27613831,0,"Paper",2018
30072869,28744405,0,"Paper",2018
30072869,26945092,0,"Paper",2018
30072869,29086764,0,"Paper",2018
30072869,28415618,0,"Paper",2018
30072869,28344080,0,"Paper",2018
30072869,26541409,0,"Paper",2018
30072869,24039610,0,"Paper",2018
30072869,27040497,0,"Paper",2018
30072869,28520103,0,"Paper",2018
30072869,26931159,0,"Paper",2018
30072869,28639908,0,"Paper",2018
30072869,28977896,0,"Paper",2018
30072869,27373735,0,"Paper",2018
30072869,28344082,0,"Paper",2018
30072869,29337055,0,"Paper",2018
30072625,30072625,0,"Paper",2018
30072625,29856133,0,"Paper",2018
30072625,28219405,0,"Paper",2018
30072625,27539542,0,"Paper",2018
30072625,27642589,0,"Paper",2018
30072625,28493512,0,"Paper",2018
30072625,28279183,0,"Paper",2018
30072625,26138677,0,"Paper",2018
30072625,28833094,0,"Paper",2018
30072625,27050392,0,"Paper",2018
30072625,24799715,0,"Paper",2018
30072625,29710484,0,"Paper",2018
30072625,27258521,0,"Paper",2018
30072625,29378234,0,"Paper",2018
30072625,27588005,0,"Paper",2018
30072625,26600397,0,"Paper",2018
30072625,29086764,0,"Paper",2018
30072625,29858062,0,"Paper",2018
30072625,23446348,0,"Paper",2018
30072625,29849467,0,"Paper",2018
30072625,29626935,0,"Paper",2018
30072625,28798046,0,"Paper",2018
30072625,28634583,0,"Paper",2018
30072625,25873049,0,"Paper",2018
30072625,25543144,0,"Paper",2018
30072625,26230526,0,"Paper",2018
30072625,27391479,0,"Paper",2018
30072625,25558066,0,"Paper",2018
30072625,29630526,0,"Paper",2018
30072625,25728652,0,"Paper",2018
30072625,25746834,0,"Paper",2018
30072625,27892494,0,"Paper",2018
30072625,29658568,0,"Paper",2018
30072625,28892615,0,"Paper",2018
30072625,29558960,0,"Paper",2018
30072625,25376581,0,"Paper",2018
30072625,29785842,0,"Paper",2018
30072625,27429839,0,"Paper",2018
30072625,26485708,0,"Paper",2018
30072625,29923236,0,"Paper",2018
30072625,29458020,0,"Paper",2018
30072625,28676341,0,"Paper",2018
30072625,25768908,0,"Paper",2018
30072625,28903484,0,"Paper",2018
30072625,28622299,0,"Paper",2018
30072625,29760792,0,"Paper",2018
30072625,29486652,0,"Paper",2018
30072625,24039610,0,"Paper",2018
30072625,29887379,0,"Paper",2018
30072625,28520103,0,"Paper",2018
30072625,28211215,0,"Paper",2018
30072625,29888838,0,"Paper",2018
30072625,28710406,0,"Paper",2018
30072625,29495353,0,"Paper",2018
30072625,28080204,0,"Paper",2018
30072625,29608893,0,"Paper",2018
30072625,29844124,0,"Paper",2018
30072625,28281539,0,"Paper",2018
30072625,23249747,0,"Paper",2018
30072625,28544609,0,"Paper",2018
30072625,28695771,0,"Paper",2018
30072625,28625551,0,"Paper",2018
30072625,29785229,0,"Paper",2018
30072625,23446346,0,"Paper",2018
30072625,25242144,0,"Paper",2018
30072625,29158818,0,"Paper",2018
30072625,29627570,0,"Paper",2018
30072625,27255916,0,"Paper",2018
30072625,27958329,0,"Paper",2018
30072625,28625552,0,"Paper",2018
30072625,26669964,0,"Paper",2018
30072625,29415990,0,"Paper",2018
30072625,29844683,0,"Paper",2018
30072625,29144509,0,"Paper",2018
30072625,28410211,0,"Paper",2018
30072625,27614453,0,"Paper",2018
30072625,25242744,0,"Paper",2018
30072625,27671698,0,"Paper",2018
30072625,29916745,0,"Paper",2018
30072625,28938566,0,"Paper",2018
30072625,28344082,0,"Paper",2018
30072625,24865493,0,"Paper",2018
30072625,27449861,0,"Paper",2018
30072625,21964070,0,"Paper",2018
30072625,25749389,0,"Paper",2018
30072625,25449546,0,"Paper",2018
30072625,26204923,0,"Paper",2018
30072582,30072582,0,"Paper",2018
30071511,30071511,0,"Paper",2018
30069802,30069802,0,"Paper",2018
30069802,24811520,0,"Paper",2018
30069802,26052092,0,"Paper",2018
30069802,27929395,0,"Paper",2018
30069802,27050392,0,"Paper",2018
30069802,25921068,0,"Paper",2018
30069802,23446348,0,"Paper",2018
30069802,24014594,0,"Paper",2018
30069802,26848835,0,"Paper",2018
30069802,25558066,0,"Paper",2018
30069802,25281217,0,"Paper",2018
30069802,25728652,0,"Paper",2018
30069802,24427167,0,"Paper",2018
30069802,28296235,0,"Paper",2018
30069802,22319583,0,"Paper",2018
30069802,28344080,0,"Paper",2018
30069802,28991692,0,"Paper",2018
30069802,25376581,0,"Paper",2018
30069802,24609083,0,"Paper",2018
30069802,25768908,0,"Paper",2018
30069802,28903484,0,"Paper",2018
30069802,28622299,0,"Paper",2018
30069802,29343848,0,"Paper",2018
30069802,29359036,0,"Paper",2018
30069802,27739534,0,"Paper",2018
30069802,24039610,0,"Paper",2018
30069802,24339831,0,"Paper",2018
30069802,25404635,0,"Paper",2018
30069802,28080204,0,"Paper",2018
30069802,26931159,0,"Paper",2018
30069802,26873092,0,"Paper",2018
30069802,28281539,0,"Paper",2018
30069802,23249747,0,"Paper",2018
30069802,27476877,0,"Paper",2018
30069802,26349458,0,"Paper",2018
30069802,23446346,0,"Paper",2018
30069802,25242144,0,"Paper",2018
30069802,26553571,0,"Paper",2018
30069802,25544350,0,"Paper",2018
30069802,26657152,0,"Paper",2018
30069802,26873924,0,"Paper",2018
30069802,25242744,0,"Paper",2018
30069802,29109781,0,"Paper",2018
30069802,28344082,0,"Paper",2018
30069802,24865493,0,"Paper",2018
30069802,21964070,0,"Paper",2018
30069802,23716491,0,"Paper",2018
30069802,25253891,0,"Paper",2018
30069802,25070500,0,"Paper",2018
30069802,25449546,0,"Paper",2018
30069802,26861625,0,"Paper",2018
30069802,25714049,0,"Paper",2018
30069275,30069275,0,"Paper",2018
30069275,27642589,0,"Paper",2018
30069275,25689795,0,"Paper",2018
30069275,26945092,0,"Paper",2018
30069275,24014594,0,"Paper",2018
30069275,25746834,0,"Paper",2018
30069275,27739534,0,"Paper",2018
30069275,26177684,0,"Paper",2018
30069275,28535767,0,"Paper",2018
30069275,28211215,0,"Paper",2018
30069275,28103507,0,"Paper",2018
30069275,27047251,0,"Paper",2018
30069275,26553571,0,"Paper",2018
30069275,28974900,0,"Paper",2018
30069275,25449546,0,"Paper",2018
30069275,27543790,0,"Paper",2018
30068360,30068360,0,"Paper",2018
30068360,27986464,0,"Paper",2018
30068360,27050392,0,"Paper",2018
30068360,25689795,0,"Paper",2018
30068360,23446348,0,"Paper",2018
30068360,28794202,0,"Paper",2018
30068360,29098316,0,"Paper",2018
30068360,28081541,0,"Paper",2018
30068360,28368401,0,"Paper",2018
30068360,28618205,0,"Paper",2018
30068360,28520103,0,"Paper",2018
30068360,28860123,0,"Paper",2018
30068360,27484176,0,"Paper",2018
30068360,23446346,0,"Paper",2018
30068360,28206972,0,"Paper",2018
30068360,29415990,0,"Paper",2018
30066847,30066847,0,"Paper",2018
30066847,25259915,0,"Paper",2018
30066847,24297251,0,"Paper",2018
30066847,27754374,0,"Paper",2018
30066847,26052092,0,"Paper",2018
30066847,27050392,0,"Paper",2018
30066847,25921068,0,"Paper",2018
30066847,23446348,0,"Paper",2018
30066847,24014594,0,"Paper",2018
30066847,24427167,0,"Paper",2018
30066847,28368401,0,"Paper",2018
30066847,24039610,0,"Paper",2018
30066847,24339831,0,"Paper",2018
30066847,25690898,0,"Paper",2018
30066847,23249747,0,"Paper",2018
30066847,26349458,0,"Paper",2018
30066847,23446346,0,"Paper",2018
30066847,25242144,0,"Paper",2018
30066847,25544350,0,"Paper",2018
30066847,25242744,0,"Paper",2018
30066847,27449861,0,"Paper",2018
30066847,25070500,0,"Paper",2018
30066847,25449546,0,"Paper",2018
30066847,27543790,0,"Paper",2018
30066837,30066837,0,"Paper",2018
30066828,30066828,0,"Paper",2018
30066828,23446348,0,"Paper",2018
30066828,26485708,0,"Paper",2018
30066828,27878383,0,"Paper",2018
30066828,24039610,0,"Paper",2018
30066828,26211738,0,"Paper",2018
30066828,23249747,0,"Paper",2018
30066828,23446346,0,"Paper",2018
30066828,25749389,0,"Paper",2018
30064463,30064463,0,"Paper",2018
30064463,28443463,0,"Paper",2018
30064463,28219405,0,"Paper",2018
30064463,29558461,0,"Paper",2018
30064463,27158380,0,"Paper",2018
30064463,29037220,0,"Paper",2018
30064463,28687357,0,"Paper",2018
30064463,27539542,0,"Paper",2018
30064463,27642589,0,"Paper",2018
30064463,28493512,0,"Paper",2018
30064463,29117539,0,"Paper",2018
30064463,27986464,0,"Paper",2018
30064463,27829232,0,"Paper",2018
30064463,26138677,0,"Paper",2018
30064463,27613831,0,"Paper",2018
30064463,28424426,0,"Paper",2018
30064463,27050392,0,"Paper",2018
30064463,28288173,0,"Paper",2018
30064463,28744405,0,"Paper",2018
30064463,27258521,0,"Paper",2018
30064463,29378234,0,"Paper",2018
30064463,25689795,0,"Paper",2018
30064463,29207676,0,"Paper",2018
30064463,26600397,0,"Paper",2018
30064463,27997903,0,"Paper",2018
30064463,29096676,0,"Paper",2018
30064463,23446348,0,"Paper",2018
30064463,29364478,0,"Paper",2018
30064463,29251325,0,"Paper",2018
30064463,29454093,0,"Paper",2018
30064463,26848835,0,"Paper",2018
30064463,28794202,0,"Paper",2018
30064463,28957794,0,"Paper",2018
30064463,27391479,0,"Paper",2018
30064463,29511454,0,"Paper",2018
30064463,28739726,0,"Paper",2018
30064463,29240459,0,"Paper",2018
30064463,29286141,0,"Paper",2018
30064463,27892494,0,"Paper",2018
30064463,27058418,0,"Paper",2018
30064463,28737829,0,"Paper",2018
30064463,27465405,0,"Paper",2018
30064463,29098316,0,"Paper",2018
30064463,28344080,0,"Paper",2018
30064463,29045858,0,"Paper",2018
30064463,28892615,0,"Paper",2018
30064463,25376581,0,"Paper",2018
30064463,28707774,0,"Paper",2018
30064463,25624062,0,"Paper",2018
30064463,29221160,0,"Paper",2018
30064463,27429839,0,"Paper",2018
30064463,29386015,0,"Paper",2018
30064463,26485708,0,"Paper",2018
30064463,28081541,0,"Paper",2018
30064463,28368401,0,"Paper",2018
30064463,29440731,0,"Paper",2018
30064463,29458020,0,"Paper",2018
30064463,28903484,0,"Paper",2018
30064463,27363013,0,"Paper",2018
30064463,28618205,0,"Paper",2018
30064463,28685964,0,"Paper",2018
30064463,28349836,0,"Paper",2018
30064463,29343848,0,"Paper",2018
30064463,24339831,0,"Paper",2018
30064463,28343871,0,"Paper",2018
30064463,28003761,0,"Paper",2018
30064463,28520103,0,"Paper",2018
30064463,29366790,0,"Paper",2018
30064463,28765045,0,"Paper",2018
30064463,29255366,0,"Paper",2018
30064463,27886165,0,"Paper",2018
30064463,28211215,0,"Paper",2018
30064463,26884878,0,"Paper",2018
30064463,28103507,0,"Paper",2018
30064463,29123417,0,"Paper",2018
30064463,28710406,0,"Paper",2018
30064463,29424892,0,"Paper",2018
30064463,28080204,0,"Paper",2018
30064463,27298156,0,"Paper",2018
30064463,26931159,0,"Paper",2018
30064463,26873092,0,"Paper",2018
30064463,28089832,0,"Paper",2018
30064463,28281539,0,"Paper",2018
30064463,28544609,0,"Paper",2018
30064463,28831102,0,"Paper",2018
30064463,27752108,0,"Paper",2018
30064463,28484086,0,"Paper",2018
30064463,29307994,0,"Paper",2018
30064463,27119352,0,"Paper",2018
30064463,28980874,0,"Paper",2018
30064463,28636993,0,"Paper",2018
30064463,28940688,0,"Paper",2018
30064463,28174233,0,"Paper",2018
30064463,27484176,0,"Paper",2018
30064463,23446346,0,"Paper",2018
30064463,27097056,0,"Paper",2018
30064463,25242144,0,"Paper",2018
30064463,29270748,0,"Paper",2018
30064463,28130019,0,"Paper",2018
30064463,28249903,0,"Paper",2018
30064463,29549306,0,"Paper",2018
30064463,28206972,0,"Paper",2018
30064463,28657541,0,"Paper",2018
30064463,29337065,0,"Paper",2018
